UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0
8390,L55569,L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0
6697,L53876,L,301.7,310.9,1636,31.3,42,0,0,0,0,0,0
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0
1090,M15949,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0
3895,M18754,M,302.3,311.2,1432,42.7,68,0,0,0,0,0,0
5234,L52413,L,303.6,312.9,1450,45.3,29,0,0,0,0,0,0
3407,L50586,L,301.2,310.4,1470,44.0,113,0,0,0,0,0,0
8773,L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0
2446,H31859,H,299.2,308.7,1375,55.1,78,0,0,0,0,0,0
9816,M24675,M,298.4,309.1,1576,38.8,167,0,0,0,0,0,0
7001,M21860,M,300.6,310.6,1463,45.5,196,0,0,0,0,0,0
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0
2278,H31691,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0
4464,L51643,L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0
9779,H39192,H,298.7,309.7,1311,54.5,52,0,0,0,0,0,0
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0
5486,L52665,L,302.6,312.1,1344,51.0,206,0,0,0,0,0,0
1897,L49076,L,297.9,307.5,1574,35.8,153,0,0,0,0,0,0
8294,M23153,M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0
3354,L50533,L,301.6,310.9,1632,31.6,189,0,0,0,0,0,0
5239,L52418,L,303.7,313.0,1457,44.1,40,0,0,0,0,0,0
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0
9846,L57025,L,298.3,309.1,1421,47.4,33,0,0,0,0,0,0
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0
4363,L51542,L,302.1,310.1,1447,46.6,169,0,0,0,0,0,0
6291,L53470,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0
3456,H32869,H,301.4,310.3,1611,41.5,11,0,0,0,0,0,0
2055,M16914,M,299.6,309.4,1605,29.8,142,0,0,0,0,0,0
2191,M17050,M,299.6,309.1,1471,44.3,67,0,0,0,0,0,0
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0
8705,L55884,L,297.1,308.5,1425,40.0,35,0,0,0,0,0,0
4611,L51790,L,303.1,311.2,1394,45.3,144,0,0,0,0,0,0
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0
1792,L48971,L,298.1,307.8,1524,40.8,71,0,0,0,0,0,0
664,L47843,L,297.5,308.9,1469,44.0,185,0,0,0,0,0,0
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0
4121,M18980,M,302.1,310.7,1376,46.3,210,1,0,1,0,0,0
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0
722,L47901,L,297.5,308.9,1696,30.9,133,0,0,0,0,0,0
3511,L50690,L,301.7,311.0,1474,42.6,164,0,0,0,0,0,0
3815,M18674,M,302.1,310.6,1326,59.1,88,1,0,1,0,0,0
6491,L53670,L,300.7,309.9,1383,44.5,176,0,0,0,0,0,0
3375,L50554,L,301.4,310.7,1376,50.6,25,0,0,0,0,0,0
2527,L49706,L,298.8,308.6,1501,35.0,55,0,0,0,0,0,0
9245,L56424,L,298.3,308.8,1767,27.3,168,0,0,0,0,0,0
3464,L50643,L,301.6,310.5,1809,25.5,40,0,0,0,0,0,0
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0
1310,L48489,L,298.9,310.2,1654,31.1,158,0,0,0,0,0,0
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0
1810,L48989,L,298.1,307.7,1767,27.0,127,0,0,0,0,0,0
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0
5855,L53034,L,301.2,310.9,1416,53.3,66,0,0,0,0,0,0
9674,M24533,M,299.0,310.1,1593,35.4,5,0,0,0,0,0,0
8842,L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0
2612,L49791,L,299.4,309.1,1957,22.1,55,0,0,0,0,0,0
1344,L48523,L,298.5,310.2,1676,32.7,18,0,0,0,0,0,0
4885,H34298,H,303.8,312.5,1655,28.0,170,0,0,0,0,0,0
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0
1736,L48915,L,298.4,308.0,1380,47.6,130,0,0,0,0,0,0
3193,M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0
3825,L51004,L,302.3,310.9,1620,30.3,112,0,0,0,0,0,0
9249,M24108,M,298.3,309.1,1488,40.6,176,0,0,0,0,0,0
6502,M21361,M,300.9,310.0,1600,36.0,204,0,0,0,0,0,0
6874,L54053,L,301.0,311.4,1478,39.5,75,0,0,0,0,0,0
5821,L53000,L,301.3,311.1,1723,27.6,210,0,0,0,0,0,0
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0
4849,H34262,H,303.5,312.0,1397,52.9,80,0,0,0,0,0,0
2991,L50170,L,300.6,309.8,1688,28.6,135,0,0,0,0,0,0
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0
5915,L53094,L,300.7,310.3,1592,36.0,14,0,0,0,0,0,0
3722,M18581,M,302.2,311.2,1544,43.6,63,0,0,0,0,0,0
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0
5103,M19962,M,304.1,313.5,1587,33.6,108,0,0,0,0,0,0
3767,L50946,L,302.3,311.1,1373,53.0,181,0,0,0,0,0,0
5212,L52391,L,303.7,312.5,1433,53.6,185,0,0,0,0,0,0
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0
1315,M16174,M,299.0,310.3,1635,34.5,168,0,0,0,0,0,0
920,L48099,L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0
2422,L49601,L,298.9,308.2,2384,15.0,19,0,0,0,0,0,0
6796,L53975,L,301.4,310.8,1477,50.4,90,0,0,0,0,0,0
6588,M21447,M,301.6,310.7,1813,24.6,210,0,0,0,0,0,0
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0
9606,M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0
8410,L55589,L,298.5,309.6,1861,26.9,130,0,0,0,0,0,0
2888,M17747,M,300.5,309.5,1691,27.6,67,0,0,0,0,0,0
6802,L53981,L,301.1,310.7,1334,48.2,106,0,0,0,0,0,0
2885,L50064,L,300.6,309.6,1409,42.4,57,0,0,0,0,0,0
3650,L50829,L,302.2,311.5,1481,40.4,93,0,0,0,0,0,0
1130,L48309,L,296.7,307.9,1690,29.6,119,0,0,0,0,0,0
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0
1981,M16840,M,298.0,307.6,1301,58.5,155,0,0,0,0,0,0
8359,L55538,L,298.7,309.7,1547,37.4,0,0,0,0,0,0,0
9696,L56875,L,298.9,309.9,1592,32.0,60,0,0,0,0,0,0
4131,L51310,L,301.9,310.4,1286,62.8,22,1,0,1,0,0,0
6692,M21551,M,301.7,311.0,1510,47.8,27,0,0,0,0,0,0
8614,M23473,M,297.5,308.5,1401,50.5,6,0,0,0,0,0,0
5238,L52417,L,303.8,313.0,1499,42.3,38,0,0,0,0,0,0
8118,L55297,L,300.3,311.7,1406,47.5,14,0,0,0,0,0,0
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0
690,H30103,H,297.6,309.0,1354,55.6,46,0,0,0,0,0,0
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,0
2851,L50030,L,300.4,309.3,1671,35.0,209,0,0,0,0,0,0
2838,L50017,L,300.3,309.1,1699,30.3,178,0,0,0,0,0,0
801,M15660,M,297.0,307.9,1882,24.2,97,0,0,0,0,0,0
3762,M18621,M,302.4,311.0,1490,37.1,168,0,0,0,0,0,0
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0
4793,H34206,H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0
654,L47833,L,297.8,309.3,2015,20.1,161,0,0,0,0,0,0
4766,L51945,L,303.7,312.0,1892,22.5,79,0,0,0,0,0,0
6031,L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0
1380,L48559,L,298.7,310.1,1620,34.8,112,0,0,0,0,0,0
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0
3486,L50665,L,301.9,310.8,1427,47.7,92,0,0,0,0,0,0
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0
1890,H31303,H,297.7,307.4,1432,40.2,132,0,0,0,0,0,0
6853,H36266,H,301.0,311.2,1602,32.7,19,0,0,0,0,0,0
5937,M20796,M,300.5,310.4,1548,37.3,65,0,0,0,0,0,0
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0
8022,M22881,M,301.0,312.0,1499,34.6,207,0,0,0,0,0,0
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0
8619,L55798,L,297.7,308.7,1829,24.9,17,0,0,0,0,0,0
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0
5276,L52455,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0
4969,M19828,M,303.9,312.7,1485,43.3,174,0,0,0,0,0,0
8416,M23275,M,298.7,309.9,1434,53.0,144,0,0,0,0,0,0
4905,H34318,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0
1415,M16274,M,298.7,309.8,1570,42.1,200,0,0,0,0,0,0
6819,M21678,M,301.0,310.7,1657,29.9,148,0,0,0,0,0,0
1185,L48364,L,297.3,308.5,1497,47.5,27,0,0,0,0,0,0
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0
8625,H38038,H,297.5,308.4,1490,39.7,34,0,0,0,0,0,0
2011,L49190,L,298.6,308.3,1278,60.5,32,0,0,0,0,0,0
3854,L51033,L,302.4,311.0,1486,40.4,192,0,0,0,0,0,0
3278,L50457,L,301.3,310.1,1531,41.6,9,0,0,0,0,0,0
6898,L54077,L,301.0,311.6,1352,63.5,143,0,0,0,0,0,0
6380,L53559,L,300.1,309.7,1485,45.9,100,0,0,0,0,0,0
658,L47837,L,297.7,309.2,1365,58.6,170,0,0,0,0,0,0
3129,M17988,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,0
2352,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0
2002,L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0
3452,L50631,L,301.6,310.6,1455,43.9,0,0,0,0,0,0,0
4633,M19492,M,302.9,311.2,1330,53.7,200,1,0,1,0,0,0
6694,M21553,M,301.8,311.0,1756,26.7,33,0,0,0,0,0,0
6416,L53595,L,300.4,310.1,1503,42.2,196,0,0,0,0,0,0
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0
5271,L52450,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0
8840,M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0
2076,L49255,L,299.5,309.4,1390,58.8,195,1,0,0,0,1,0
4476,L51655,L,302.7,310.5,1351,41.8,10,1,0,1,0,0,0
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0
1354,M16213,M,298.6,310.1,1444,48.1,39,0,0,0,0,0,0
3234,H32647,H,300.8,309.4,1474,40.7,104,0,0,0,0,0,0
9667,M24526,M,299.1,310.3,1838,24.0,235,0,0,0,0,0,0
8134,L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0
5777,L52956,L,301.6,311.1,1325,49.2,104,0,0,0,0,0,0
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0
3434,M18293,M,301.6,310.6,1924,23.6,181,0,0,0,0,0,0
2101,M16960,M,299.3,309.3,1471,46.0,42,0,0,0,0,0,0
3719,L50898,L,302.4,311.4,1450,44.1,56,0,0,0,0,0,0
8812,L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0
1519,H30932,H,298.2,309.0,1371,55.7,23,0,0,0,0,0,0
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0
4001,L51180,L,302.1,311.2,1422,50.3,146,0,0,0,0,0,0
4427,L51606,L,302.6,310.3,1479,40.4,105,0,0,0,0,0,0
5047,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0
5250,M20109,M,303.4,312.9,1422,39.9,63,0,0,0,0,0,0
1972,L49151,L,297.9,307.6,1298,52.7,132,0,0,0,0,0,0
4728,M19587,M,303.4,311.8,1341,47.0,210,1,0,1,0,0,0
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0
3724,L50903,L,302.3,311.2,1758,24.4,68,0,0,0,0,0,0
7077,L54256,L,300.7,310.5,1960,21.0,194,0,0,0,0,0,0
3048,L50227,L,300.2,309.4,1558,38.3,51,0,0,0,0,0,0
3195,L50374,L,300.0,309.0,1454,51.7,2,0,0,0,0,0,0
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0
3319,L50498,L,301.4,310.4,1436,49.7,108,0,0,0,0,0,0
3327,L50506,L,301.5,310.6,1962,20.2,124,0,0,0,0,0,0
3147,M18006,M,300.5,309.9,1780,26.5,101,0,0,0,0,0,0
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0
6475,M21334,M,300.5,309.7,1347,54.3,136,0,0,0,0,0,0
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0
2266,M17125,M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0
3857,M18716,M,302.4,311.2,1330,58.6,201,0,0,0,0,0,0
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0
8027,L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0
7123,L54302,L,300.9,310.4,1788,27.8,90,0,0,0,0,0,0
3731,M18590,M,302.3,311.2,1405,47.7,88,0,0,0,0,0,0
5309,L52488,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0
5187,L52366,L,304.0,313.0,2354,15.0,117,0,0,0,0,0,0
2832,M17691,M,300.3,309.2,1490,47.9,163,0,0,0,0,0,0
8768,L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0
5231,M20090,M,303.8,313.1,2117,18.6,22,0,0,0,0,0,0
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0
8743,L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0
2518,L49697,L,298.8,308.5,1395,44.4,33,0,0,0,0,0,0
8461,L55640,L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0
6006,L53185,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0
889,M15748,M,295.6,306.1,1651,28.1,110,0,0,0,0,0,0
2433,L49612,L,298.9,308.2,1510,43.5,46,0,0,0,0,0,0
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0
1959,H31372,H,297.9,307.7,1464,43.2,97,0,0,0,0,0,0
1381,L48560,L,298.7,310.1,1786,27.7,114,0,0,0,0,0,0
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0
2879,H32292,H,300.5,309.4,1502,34.3,40,0,0,0,0,0,0
1184,L48363,L,297.3,308.4,1513,40.5,25,0,0,0,0,0,0
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0
4798,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0
1723,M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0
2915,H32328,H,300.6,309.6,1888,20.5,133,0,0,0,0,0,0
2596,M17455,M,298.8,308.6,1486,41.1,13,0,0,0,0,0,0
1166,L48345,L,297.1,308.1,1487,34.6,208,0,0,0,0,0,0
8159,L55338,L,299.6,310.8,1400,40.8,118,0,0,0,0,0,0
4509,L51688,L,302.4,310.0,1426,46.6,102,0,0,0,0,0,0
9973,L57152,L,298.6,308.2,1390,51.4,168,0,0,0,0,0,0
6713,H36126,H,301.4,310.7,1516,36.4,83,0,0,0,0,0,0
3928,H33341,H,302.7,311.5,1556,35.0,164,0,0,0,0,0,0
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0
2896,M17755,M,300.7,309.6,1473,48.1,87,0,0,0,0,0,0
1450,H30863,H,299.0,310.4,1677,30.8,73,0,0,0,0,0,0
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0
9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0
9969,L57148,L,298.4,308.0,1605,32.4,154,0,0,0,0,0,0
3338,L50517,L,301.6,310.8,1564,34.1,150,0,0,0,0,0,0
7016,L54195,L,300.5,310.5,1452,42.9,29,0,0,0,0,0,0
2158,M17017,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0
1707,L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0
1422,L48601,L,298.7,309.8,1589,31.8,217,0,0,0,0,0,0
1337,L48516,L,298.9,310.3,1583,32.6,230,0,0,0,0,0,0
2263,L49442,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0
1688,L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0
1406,L48585,L,298.9,310.1,1394,42.7,179,0,0,0,0,0,0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0
1585,M16444,M,298.2,308.3,1639,33.3,191,0,0,0,0,0,0
6457,L53636,L,300.7,310.2,1387,50.6,83,0,0,0,0,0,0
4065,L51244,L,301.9,310.7,1480,47.1,68,0,0,0,0,0,0
3910,H33323,H,302.3,311.3,1744,30.3,116,0,0,0,0,0,0
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0
6961,L54140,L,300.7,311.0,1413,52.0,91,0,0,0,0,0,1
711,M15570,M,297.5,308.7,1697,28.1,107,0,0,0,0,0,0
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0
8327,H37740,H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0
6552,L53731,L,301.4,310.7,1616,36.5,121,0,0,0,0,0,0
4514,L51693,L,302.4,310.3,1900,24.4,113,0,0,0,0,0,0
4987,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0
1427,M16286,M,298.7,309.7,1622,34.6,8,0,0,0,0,0,0
1234,M16093,M,297.2,308.5,1364,55.6,163,0,0,0,0,0,0
648,L47827,L,297.7,309.3,1559,36.9,145,0,0,0,0,0,0
3276,H32689,H,301.3,310.0,1532,36.3,2,0,0,0,0,0,0
6690,L53869,L,301.7,311.0,1546,43.0,23,0,0,0,0,0,0
8352,M23211,M,298.7,309.6,1686,26.2,189,0,0,0,0,0,0
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0
3086,L50265,L,300.1,309.2,1441,42.9,148,0,0,0,0,0,0
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0
8117,L55296,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0
3214,L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0
8247,L55426,L,299.0,310.3,1552,39.9,114,0,0,0,0,0,0
9989,L57168,L,298.9,308.6,1771,24.1,213,0,0,0,0,0,0
8096,L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0
2866,H32279,H,300.7,309.7,1623,32.7,0,0,0,0,0,0,0
1261,L48440,L,297.6,309.0,1528,33.8,22,0,0,0,0,0,0
4032,L51211,L,302.0,310.8,1447,42.7,229,0,0,0,0,0,0
9894,M24753,M,298.9,309.6,1284,55.3,166,0,0,0,0,0,0
8293,H37706,H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0
698,M15557,M,297.6,308.8,1453,39.7,69,0,0,0,0,0,0
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0
5500,H34913,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0
3528,M18387,M,301.9,310.9,1573,38.9,209,0,0,0,0,0,0
4191,H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0
6535,L53714,L,301.3,310.6,1436,44.2,76,0,0,0,0,0,0
2377,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0
7997,M22856,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0
1403,M16262,M,298.9,310.1,1313,56.8,171,0,0,0,0,0,0
4049,L51228,L,301.9,311.0,2691,12.1,31,1,0,0,1,0,0
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0
923,M15782,M,295.5,305.9,1380,52.4,202,0,0,0,0,0,0
2516,L49695,L,298.8,308.5,1490,35.0,29,0,0,0,0,0,0
3667,M18526,M,302.3,311.6,1608,39.9,136,0,0,0,0,0,0
1755,M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,0
615,M15474,M,298.0,309.9,1445,45.2,55,0,0,0,0,0,0
1552,L48731,L,298.4,308.8,1458,40.1,111,0,0,0,0,0,0
9999,H39412,H,299.0,308.7,1408,48.5,25,0,0,0,0,0,0
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0
7954,L55133,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0
3749,L50928,L,302.5,311.1,1493,39.0,137,0,0,0,0,0,0
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0
8539,L55718,L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0
8311,L55490,L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0
6464,H35877,H,300.5,310.0,1358,60.4,102,0,0,0,0,0,0
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0
6820,L53999,L,300.9,310.7,1359,46.0,151,0,0,0,0,0,0
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0
4475,L51654,L,302.7,310.5,1563,35.0,8,0,0,0,0,0,0
7043,L54222,L,300.6,310.5,1642,29.9,100,0,0,0,0,0,0
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0
3060,M17919,M,300.0,309.0,1368,45.8,81,0,0,0,0,0,0
1991,L49170,L,298.2,307.8,1423,48.1,183,0,0,0,0,0,0
6333,M21192,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0
2850,L50029,L,300.4,309.3,1766,28.2,207,0,0,0,0,0,0
2251,M17110,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0
8610,L55789,L,297.4,308.3,1475,40.5,222,1,1,0,0,0,0
8710,L55889,L,297.1,308.5,1578,35.6,46,0,0,0,0,0,0
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0
